4.33073334028633,4.61512051684126,4.75359019110636,3.66356164612965,4.74493212836325,3.46573590279973,4.58496747867057,4.61512051684126,3.46573590279973,4.64439089914137,4.70953020131233,4.70048036579242,4.61512051684126,4.74493212836325,4.75359019110636,3.78418963391826,3.46573590279973,4.17438726989564,4.70048036579242,4.60517018598809,4.79579054559674,3.46573590279973,4.34380542185368,4.76217393479776,4.7361984483945,4.7361984483945,4.57471097850338,4.79579054559674,3.46573590279973,4.69134788222914,4.65396035015752,4.63472898822964,4.64439089914137,4.75359019110636,3.46573590279973,4.57471097850338,4.74493212836325,3.46573590279973,4.77912349311153,4.61512051684126,4.68213122712422,4.68213122712422,3.46573590279973,4.66343909411207,4.76217393479776,4.74493212836325,4.75359019110636,3.46573590279973,4.71849887129509,4.68213122712422,4.57471097850338,4.79579054559674,3.46573590279973,4.75359019110636,4.70953020131233,4.69134788222914,4.70953020131233,4.7361984483945,4.7361984483945,4.70953020131233,4.77912349311153,3.46573590279973,3.68887945411394,4.60517018598809,4.57471097850338,4.69134788222914,4.70048036579242,3.46573590279973,4.70048036579242,4.61512051684126,4.77912349311153,3.46573590279973,4.48863636973214,4.70953020131233,4.7361984483945,4.67282883446191,3.46573590279973,4.77912349311153,4.61512051684126,4.57471097850338,4.75359019110636,4.64439089914137,4.61512051684126,4.7361984483945,3.46573590279973,4.74493212836325,4.76217393479776,4.59511985013459,4.67282883446191,4.74493212836325,3.71357206670431,3.46573590279973,3.55534806148941,4.44265125649032,4.4188406077966,4.36944785246702,4.71849887129509,4.61512051684126,4.70048036579242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4.29045944114839,3.46573590279973,4.64439089914137,4.70953020131233,4.71849887129509,4.61512051684126,3.46573590279973,4.75359019110636,4.64439089914137,4.65396035015752,4.74493212836325,3.46573590279973,4.34380542185368,4.76217393479776,4.7361984483945,4.7361984483945,4.57471097850338,4.79579054559674,3.46573590279973,4.69134788222914,4.57471097850338,4.75359019110636,4.59511985013459,4.64439089914137,3.46573590279973,4.63472898822964,4.70953020131233,4.61512051684126,4.74493212836325,3.46573590279973,4.57471097850338,4.64439089914137,4.61512051684126,4.57471097850338,4.60517018598809,3.46573590279973,4.57471097850338,4.75359019110636,3.46573590279973,3.89182029811063,3.91202300542815,4.06044301054642,3.87120101090789,3.87120101090789,3.46573590279973,3.55534806148941,4.76217393479776,4.74493212836325,4.70953020131233,4.71849887129509,4.61512051684126,4.70048036579242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4.4188406077966,4.61512051684126,4.7361984483945,4.65396035015752,4.70953020131233,4.76217393479776,4.74493212836325,4.68213122712422,4.79579054559674,3.46573590279973,4.45434729625351,4.61512051684126,4.70048036579242,4.76217393479776,4.74493212836325,3.46573590279973,4.77912349311153,4.65396035015752,4.75359019110636,4.64439089914137,3.46573590279973,4.75359019110636,4.64439089914137,4.65396035015752,4.74493212836325,3.46573590279973,4.71849887129509,4.76217393479776,4.7361984483945,4.71849887129509,4.68213122712422,4.61512051684126,3.46573590279973,4.58496747867057,4.7361984483945,4.57471097850338,4.65396035015752,4.60517018598809,4.61512051684126,4.60517018598809,3.46573590279973,4.64439089914137,4.57471097850338,4.65396035015752,4.7361984483945,3.46573590279973,4.57471097850338,4.75359019110636,3.46573590279973,4.75359019110636,4.64439089914137,4.61512051684126,3.46573590279973,3.55534806148941,4.44265125649032,4.4188406077966,4.36944785246702,4.71849887129509,4.61512051684126,4.70048036579242,4.14313472639153,4.14313472639153,3.46573590279973,4.4188406077966,4.69134788222914,4.64439089914137,3.8286413964891,3.46573590279973,4.27666611901606,4.70953020131233,4.71849887129509,4.61512051684126,3.46573590279973,4.74493212836325,4.64439089914137,4.61512051684126,3.46573590279973,4.59511985013459,4.57471097850338,4.70048036579242,3.46573590279973,4.77912349311153,4.65396035015752,4.70048036579242,3.46573590279973,4.75359019110636,4.64439089914137,4.65396035015752,4.74493212836325,3.46573590279973,4.69134788222914,4.57471097850338,4.75359019110636,4.59511985013459,4.64439089914137,3.8286413964891,3.46573590279973,4.33073334028633,4.61512051684126,4.75359019110636,3.66356164612965,4.74493212836325,3.46573590279973,4.63472898822964,4.70953020131233,3.46573590279973,3.55534806148941,4.45434729625351,4.61512051684126,4.70048036579242,4.76217393479776,4.74493212836325,3.46573590279973,3.49650756146648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4.26267987704132,4.57471097850338,4.69134788222914,4.61512051684126,3.46573590279973,4.70953020131233,4.70048036579242,3.8286413964891,3.46573590279973,3.46573590279973,3.55534806148941,4.76217393479776,4.74493212836325,4.70953020131233,4.71849887129509,4.61512051684126,4.70048036579242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4.20469261939097,4.57471097850338,4.70048036579242,4.70048036579242,4.70953020131233,4.75359019110636,3.46573590279973,4.57471097850338,4.59511985013459,4.75359019110636,4.76217393479776,4.57471097850338,4.68213122712422,4.68213122712422,4.79579054559674,3.46573590279973,4.58496747867057,4.61512051684126,4.68213122712422,4.65396035015752,4.61512051684126,4.77068462446567,4.61512051684126,3.46573590279973,4.75359019110636,4.64439089914137,4.61512051684126,3.46573590279973,4.60517018598809,4.61512051684126,4.62497281328427,4.61512051684126,4.70048036579242,4.60517018598809,4.65396035015752,4.70048036579242,4.63472898822964,3.46573590279973,4.59511985013459,4.64439089914137,4.57471097850338,4.69134788222914,4.71849887129509,4.65396035015752,4.70953020131233,4.70048036579242,3.46573590279973,4.77912349311153,4.65396035015752,4.68213122712422,4.68213122712422,3.46573590279973,4.71849887129509,4.70953020131233,4.74493212836325,4.74493212836325,4.65396035015752,4.58496747867057,4.68213122712422,4.79579054559674,3.46573590279973,4.58496747867057,4.61512051684126,3.46573590279973,4.71849887129509,4.68213122712422,4.57471097850338,4.79579054559674,4.65396035015752,4.70048036579242,4.63472898822964,3.46573590279973,4.64439089914137,4.65396035015752,4.74493212836325,3.46573590279973,4.40671924726425,3.89182029811063,3.46573590279973,4.69134788222914,4.57471097850338,4.75359019110636,4.59511985013459,4.64439089914137,3.46573590279973,4.70953020131233,4.70048036579242,3.46573590279973,4.75359019110636,4.64439089914137,4.61512051684126,3.46573590279973,4.24849524204936,4.36944785246702,4.40671924726425,4.43081679884331,4.27666611901606,3.46573590279973,4.60517018598809,4.57471097850338,4.79579054559674,3.46573590279973,4.70953020131233,4.62497281328427,3.46573590279973,4.75359019110636,4.64439089914137,4.61512051684126,3.46573590279973,3.55534806148941,4.76217393479776,4.74493212836325,4.70953020131233,4.71849887129509,4.61512051684126,4.70048036579242,3.46573590279973,3.46573590279973,4.14313472639153,4.14313472639153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
3.55534806148941,4.44265125649032,4.4188406077966,4.36944785246702,4.71849887129509,4.61512051684126,4.70048036579242,3.46573590279973,4.57471097850338,4.58496747867057,4.70953020131233,4.76217393479776,4.75359019110636,3.46573590279973,4.75359019110636,4.70953020131233,3.46573590279973,4.7361984483945,4.61512051684126,4.74493212836325,4.75359019110636,4.57471097850338,4.7361984483945,4.75359019110636,3.46573590279973,4.57471097850338,4.62497281328427,4.75359019110636,4.61512051684126,4.7361984483945,3.46573590279973,4.7361984483945,4.57471097850338,4.65396035015752,4.70048036579242,3.46573590279973,4.60517018598809,4.61512051684126,4.68213122712422,4.57471097850338,4.79579054559674,3.8286413964891,2.30258509299405,4.64439089914137,4.75359019110636,4.75359019110636,4.71849887129509,4.06044301054642,3.85014760171006,3.85014760171006,4.75359019110636,3.8286413964891,4.59511985013459,4.70953020131233,3.85014760171006,4.69134788222914,4.57471097850338,4.76217393479776,4.59511985013459,4.17438726989564,4.64439089914137,4.69134788222914,4.17438726989564,4.71849887129509,4.59511985013459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4.40671924726425,4.43081679884331,3.46573590279973,4.15888308335967,4.43081679884331,4.61512051684126,4.70048036579242,4.65396035015752,4.74493212836325,4.23410650459726,4.78749174278205,4.75359019110636,4.7361984483945,4.57471097850338,4.06044301054642,3.46573590279973,4.45434729625351,4.76217393479776,4.61512051684126,4.68213122712422,4.77068462446567,4.61512051684126,3.46573590279973,4.61512051684126,4.68213122712422,3.46573590279973,4.75359019110636,4.61512051684126,4.70048036579242,4.65396035015752,4.74493212836325,3.46573590279973,4.57471097850338,4.68213122712422,3.46573590279973,3.55534806148941,4.44265125649032,4.74493212836325,4.36944785246702,4.71849887129509,4.61512051684126,4.70048036579242,3.8286413964891,3.46573590279973,4.23410650459726,4.70048036579242,3.46573590279973,4.69134788222914,4.65396035015752,4.70048036579242,4.76217393479776,4.75359019110636,4.70953020131233,4.74493212836325,3.78418963391826,3.46573590279973,4.74493212836325,4.57471097850338,4.59511985013459,4.57471097850338,4.7361984483945,5.41610040220442,3.46573590279973,4.21950770517611,4.61512051684126,4.68213122712422,3.46573590279973,4.38202663467388,4.70953020131233,4.75359019110636,4.7361984483945,4.70953020131233,4.06044301054642,3.46573590279973,3.91202300542815,3.80666248977032,3.89182029811063,3.46573590279973,4.57471097850338,4.70048036579242,4.75359019110636,4.61512051684126,3.46573590279973,4.26267987704132,4.57471097850338,4.7361984483945,4.59511985013459,5.46806014113513,4.57471097850338,3.46573590279973,4.33073334028633,5.49306144334055,4.71849887129509,4.61512051684126,4.80402104473326,3.8286413964891,3.46573590279973,4.24849524204936,4.76217393479776,4.61512051684126,3.46573590279973,4.59511985013459,4.57471097850338,4.70048036579242,4.59511985013459,4.61512051684126,4.68213122712422,4.57471097850338,4.60517018598809,4.70953020131233,3.46573590279973,4.61512051684126,4.68213122712422,3.46573590279973,4.69134788222914,4.57471097850338,4.75359019110636,4.59511985013459,4.64439089914137,3.46573590279973,4.60517018598809,4.61512051684126,3.46573590279973,4.36944785246702,4.7361984483945,4.69134788222914,4.57471097850338,4.61512051684126,4.59511985013459,4.64439089914137,4.61512051684126,4.57471097850338,3.80666248977032,4.33073334028633,4.65396035015752,4.74493212836325,4.65396035015752,4.59511985013459,4.67282883446191,4.89034912822175,1
4.23410650459726,4.76217393479776,4.7361984483945,4.70953020131233,4.74493212836325,4.71849887129509,4.70953020131233,4.7361984483945,4.75359019110636,3.46573590279973,4.29045944114839,4.70048036579242,4.75359019110636,3.8286413964891,3.46573590279973,4.61512051684126,4.67282883446191,4.7361984483945,4.57471097850338,4.70048036579242,4.68213122712422,4.57471097850338,4.7361984483945,4.14313472639153,4.70048036579242,4.60517018598809,4.57471097850338,3.46573590279973,4.65396035015752,4.74493212836325,4.61512051684126,3.46573590279973,4.30406509320417,3.8286413964891,4.34380542185368,3.8286413964891,4.21950770517611,4.61512051684126,4.68213122712422,3.46573590279973,4.38202663467388,4.70953020131233,4.75359019110636,4.7361984483945,4.70953020131233,3.46573590279973,3.80666248977032,3.46573590279973,4.26267987704132,4.57471097850338,4.7361984483945,4.59511985013459,4.65396035015752,4.57471097850338,3.46573590279973,4.33073334028633,4.70953020131233,4.71849887129509,4.61512051684126,4.80402104473326,3.46573590279973,4.67282883446191,4.57471097850338,4.7361984483945,4.14313472639153,4.14313472639153,4.68213122712422,4.57471097850338,4.14313472639153,4.69134788222914,4.57471097850338,4.74493212836325,4.14313472639153,4.70048036579242,4.14313472639153,3.46573590279973,4.59511985013459,4.57471097850338,4.70048036579242,4.68213122712422,4.14313472639153,3.46573590279973,4.70953020131233,4.68213122712422,4.57471097850338,4.7361984483945,4.57471097850338,4.67282883446191,3.46573590279973,4.65396035015752,4.80402104473326,4.68213122712422,4.61512051684126,4.79579054559674,4.61512051684126,4.58496747867057,4.65396035015752,4.68213122712422,4.65396035015752,4.7361984483945,4.74493212836325,4.65396035015752,4.70048036579242,4.65396035015752,4.80402104473326,3.8286413964891,3.46573590279973,3.55534806148941,4.44265125649032,4.4188406077966,4.36944785246702,4.71849887129509,4.61512051684126,4.70048036579242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
3.55534806148941,4.57471097850338,4.70048036579242,4.60517018598809,4.79579054559674,3.46573590279973,3.55534806148941,4.69134788222914,4.76217393479776,4.7361984483945,4.7361984483945,4.57471097850338,4.79579054559674,3.46573590279973,4.70048036579242,4.70953020131233,4.75359019110636,3.46573590279973,4.74493212836325,4.59511985013459,4.64439089914137,4.61512051684126,4.60517018598809,4.76217393479776,4.68213122712422,4.61512051684126,4.60517018598809,3.46573590279973,4.76217393479776,4.70048036579242,4.75359019110636,4.65396035015752,4.68213122712422,3.46573590279973,4.68213122712422,4.57471097850338,4.75359019110636,4.61512051684126,3.46573590279973,4.70953020131233,4.70048036579242,3.46573590279973,3.93182563272433,4.7361984483945,4.60517018598809,3.46573590279973,4.60517018598809,4.57471097850338,4.79579054559674,3.46573590279973,4.70953020131233,4.62497281328427,3.46573590279973,4.75359019110636,4.64439089914137,4.61512051684126,3.46573590279973,3.55534806148941,4.44265125649032,4.4188406077966,4.36944785246702,4.71849887129509,4.61512051684126,4.70048036579242,3.46573590279973,4.62497281328427,4.65396035015752,4.7361984483945,4.74493212836325,4.75359019110636,3.46573590279973,4.69134788222914,4.57471097850338,4.75359019110636,4.59511985013459,4.64439089914137,3.8286413964891,3.46573590279973,4.35670882668959,4.70953020131233,4.75359019110636,3.46573590279973,4.63472898822964,4.7361984483945,4.61512051684126,4.57471097850338,4.75359019110636,3.46573590279973,4.62497281328427,4.70953020131233,4.7361984483945,3.46573590279973,4.64439089914137,4.65396035015752,4.69134788222914,3.46573590279973,4.58496747867057,4.76217393479776,4.75359019110636,3.46573590279973,4.74493212836325,4.64439089914137,4.70953020131233,4.77912349311153,4.74493212836325,3.46573590279973,4.77912349311153,4.64439089914137,4.57471097850338,4.75359019110636,3.46573590279973,4.57471097850338,3.46573590279973,4.74493212836325,4.75359019110636,4.57471097850338,4.7361984483945,3.46573590279973,4.64439089914137,4.61512051684126,3.46573590279973,4.65396035015752,4.74493212836325,3.46573590279973,4.65396035015752,4.70048036579242,3.46573590279973,4.4188406077966,4.75359019110636,4.57471097850338,4.75359019110636,4.61512051684126,4.74493212836325,3.8286413964891,-1,-1,-1,-1,-1,-1,1
4.33073334028633,4.70953020131233,4.57471097850338,4.60517018598809,4.65396035015752,4.70048036579242,4.63472898822964,3.46573590279973,4.75359019110636,4.64439089914137,4.61512051684126,3.46573590279973,4.68213122712422,4.65396035015752,4.77068462446567,4.61512051684126,3.46573590279973,4.74493212836325,4.75359019110636,4.7361984483945,4.61512051684126,4.57471097850338,4.69134788222914,3.46573590279973,4.62497281328427,4.70953020131233,4.7361984483945,3.46573590279973,4.33073334028633,4.57471097850338,4.76217393479776,4.7361984483945,4.57471097850338,3.46573590279973,4.62497281328427,4.70953020131233,4.7361984483945,3.46573590279973,4.75359019110636,4.64439089914137,4.61512051684126,3.46573590279973,3.93182563272433,4.7361984483945,4.60517018598809,3.46573590279973,4.75359019110636,4.65396035015752,4.69134788222914,4.61512051684126,3.46573590279973,4.75359019110636,4.70953020131233,4.60517018598809,4.57471097850338,4.79579054559674,3.8286413964891,3.46573590279973,3.46573590279973,4.24849524204936,4.65396035015752,4.7361984483945,4.74493212836325,4.75359019110636,3.46573590279973,4.75359019110636,4.77912349311153,4.70953020131233,3.46573590279973,4.75359019110636,4.65396035015752,4.69134788222914,4.61512051684126,4.74493212836325,3.46573590279973,4.75359019110636,4.64439089914137,4.61512051684126,4.79579054559674,3.46573590279973,4.61512051684126,4.70048036579242,4.60517018598809,4.61512051684126,4.60517018598809,3.46573590279973,4.76217393479776,4.71849887129509,3.46573590279973,4.71849887129509,4.68213122712422,4.57471097850338,4.79579054559674,4.65396035015752,4.70048036579242,4.63472898822964,3.46573590279973,4.57471097850338,3.46573590279973,4.75359019110636,4.70953020131233,4.75359019110636,4.57471097850338,4.68213122712422,3.46573590279973,4.70953020131233,4.62497281328427,3.46573590279973,4.80402104473326,4.61512051684126,4.7361984483945,4.70953020131233,3.46573590279973,4.71849887129509,4.70953020131233,4.65396035015752,4.70048036579242,4.75359019110636,4.74493212836325,3.8286413964891,3.46573590279973,3.55534806148941,4.44265125649032,4.4188406077966,4.36944785246702,4.71849887129509,4.61512051684126,4.70048036579242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
